created_at,entry_id,field1,field2,field3,field4,field5
2017-06-30 14:13:07 UTC,766,2.9,6.25,313.36,25.1875,1004.843
2017-06-30 14:13:27 UTC,767,2.9,6.25,313.04,25.125,1004.85
2017-06-30 14:13:47 UTC,768,2.9,6.25,314.0,25.125,1004.85
2017-06-30 14:14:07 UTC,769,3.9,7.25,317.2,25.125,1004.82
2017-06-30 14:14:27 UTC,770,3.9,7.25,320.16,25.0625,1004.8
2017-06-30 14:14:47 UTC,771,3.9,7.25,324.96,25.0625,1004.783
2017-06-30 14:15:07 UTC,772,2.9,6.25,319.84,25.0,1004.815
2017-06-30 14:15:27 UTC,773,2.9,6.25,320.48,25.0,1004.787
2017-06-30 14:15:47 UTC,774,1.9,5.25,314.64,25.0,1004.805
2017-06-30 14:16:07 UTC,775,2.9,6.25,321.76,24.9375,1004.79
2017-06-30 14:16:27 UTC,776,2.9,5.25,324.0,24.9375,1004.778
2017-06-30 14:16:47 UTC,777,2.9,6.25,319.12,24.9375,1004.793
2017-06-30 14:17:07 UTC,778,2.9,6.25,317.2,24.9375,1004.795
2017-06-30 14:17:27 UTC,779,2.9,6.25,321.44,24.9375,1004.805
2017-06-30 14:17:47 UTC,780,2.9,6.25,320.72,24.9375,1004.843
2017-06-30 14:18:08 UTC,781,2.9,6.25,323.68,24.9375,1004.83
2017-06-30 14:18:27 UTC,782,2.9,6.25,324.0,25.0,1004.89
2017-06-30 14:18:47 UTC,783,2.9,6.25,322.08,25.0,1004.873
2017-06-30 14:19:08 UTC,784,2.9,6.25,324.0,24.9375,1004.825
2017-06-30 14:19:27 UTC,785,3.9,7.25,323.36,24.875,1004.817
2017-06-30 14:19:47 UTC,786,2.9,6.25,320.72,24.9375,1004.83
2017-06-30 14:20:08 UTC,787,2.9,6.25,318.8,24.9375,1004.83
2017-06-30 14:20:28 UTC,788,2.9,6.25,323.68,24.9375,1004.865
2017-06-30 14:20:48 UTC,789,2.9,6.25,319.52,25.0,1004.86
2017-06-30 14:21:08 UTC,790,3.9,7.25,323.68,24.9375,1004.787
2017-06-30 14:21:28 UTC,791,2.9,6.25,323.04,25.0,1004.817
2017-06-30 14:21:48 UTC,792,2.9,6.25,323.04,25.0,1004.845
2017-06-30 14:22:08 UTC,793,2.9,7.25,321.12,25.0,1004.86
2017-06-30 14:22:28 UTC,794,2.9,6.25,324.32,25.0625,1004.873
2017-06-30 14:22:48 UTC,795,2.9,6.25,325.28,25.0625,1004.885
2017-06-30 14:23:08 UTC,796,2.9,6.25,318.8,25.0625,1004.897
2017-06-30 14:23:28 UTC,797,2.9,6.25,325.92,25.0625,1004.857
2017-06-30 14:23:48 UTC,798,1.68,4.299999,327.2,25.0,1004.81
2017-06-30 14:24:08 UTC,799,2.9,6.25,323.68,24.9375,1004.825
2017-06-30 14:24:28 UTC,800,2.9,6.25,321.36,24.9375,1004.78
2017-06-30 14:24:48 UTC,801,2.9,6.25,324.64,24.9375,1004.748
2017-06-30 14:25:08 UTC,802,2.9,6.25,320.16,24.9375,1004.822
2017-06-30 14:25:28 UTC,803,2.9,7.25,320.4,24.9375,1004.768
2017-06-30 14:25:48 UTC,804,2.9,6.25,319.76,24.9375,1004.75
2017-06-30 14:26:10 UTC,805,2.9,6.25,319.44,24.9375,1004.737
2017-06-30 14:26:28 UTC,806,2.9,6.25,314.96,24.9375,1004.722
2017-06-30 14:26:48 UTC,807,2.9,6.25,322.08,24.9375,1004.708
2017-06-30 14:27:08 UTC,808,2.9,6.25,324.32,24.9375,1004.715
2017-06-30 14:27:28 UTC,809,3.9,6.25,318.48,24.9375,1004.712
2017-06-30 14:27:49 UTC,810,2.9,6.25,325.28,24.9375,1004.727
2017-06-30 14:28:09 UTC,811,2.9,6.25,324.64,24.9375,1004.727
2017-06-30 14:28:30 UTC,812,2.9,6.25,316.24,24.9375,1004.702
2017-06-30 14:28:49 UTC,813,2.9,6.25,316.24,24.9375,1004.743
2017-06-30 14:29:09 UTC,814,2.9,5.25,316.88,24.9375,1004.783
2017-06-30 14:29:29 UTC,815,2.9,6.25,317.84,25.0,1004.843
2017-06-30 14:29:49 UTC,816,2.9,6.25,318.48,24.9375,1004.833
2017-06-30 14:30:09 UTC,817,2.9,6.25,317.84,25.0,1004.87
2017-06-30 14:30:29 UTC,818,2.9,6.25,321.36,24.9375,1004.877
2017-06-30 14:30:49 UTC,819,2.9,5.25,316.88,24.9375,1004.847
2017-06-30 14:31:09 UTC,820,2.9,5.25,319.76,24.9375,1004.875
2017-06-30 14:31:29 UTC,821,2.9,5.25,318.16,24.9375,1004.877
2017-06-30 14:31:49 UTC,822,2.9,6.25,316.88,24.9375,1004.895
2017-06-30 14:32:09 UTC,823,2.9,6.25,318.48,24.9375,1004.885
2017-06-30 14:32:24 UTC,824,2.9,6.25,315.28,24.9375,1004.923
2017-06-30 14:32:39 UTC,825,2.9,6.25,312.4,25.0,1004.948
2017-06-30 14:32:59 UTC,826,3.12,6.2,272.56,25.0,1004.968
2017-06-30 14:33:19 UTC,827,2.9,5.25,312.08,25.0625,1005.005
2017-06-30 14:33:39 UTC,828,2.9,6.25,317.2,25.0625,1004.972
2017-06-30 14:34:01 UTC,829,2.9,6.25,313.04,25.0625,1004.982
2017-06-30 14:34:21 UTC,830,2.9,6.25,320.72,25.0625,1005.02
2017-06-30 14:34:39 UTC,831,1.9,5.25,314.32,25.0625,1005.042
2017-06-30 14:34:59 UTC,832,1.9,5.25,314.32,25.0625,1005.087
2017-06-30 14:35:21 UTC,833,2.9,5.25,317.2,25.0625,1005.062
2017-06-30 14:35:40 UTC,834,2.9,6.25,320.72,25.125,1005.077
2017-06-30 15:10:54 UTC,835,1.9,5.25,314.32,25.25,1005.153
2017-06-30 15:11:14 UTC,836,2.9,6.25,316.56,25.25,1005.14
2017-06-30 15:11:34 UTC,837,2.9,6.25,310.8,25.25,1005.203
2017-06-30 15:11:54 UTC,838,2.9,6.25,314.32,25.25,1005.14
2017-06-30 15:12:14 UTC,839,2.9,6.25,315.6,25.3125,1005.157
2017-06-30 15:12:34 UTC,840,2.9,6.25,313.36,25.25,1005.203
2017-06-30 15:12:54 UTC,841,2.9,5.25,312.4,25.1875,1005.165
2017-06-30 15:13:14 UTC,842,2.9,6.25,312.72,25.1875,1005.128
2017-06-30 15:13:34 UTC,843,2.9,6.25,310.48,25.1875,1005.133
2017-06-30 15:13:54 UTC,844,2.9,5.25,313.04,25.1875,1005.165
2017-06-30 15:14:14 UTC,845,1.9,5.25,311.44,25.1875,1005.15
2017-06-30 15:14:34 UTC,846,2.9,6.25,311.12,25.1875,1005.13
2017-06-30 15:14:54 UTC,847,1.9,5.25,315.6,25.25,1005.162
2017-06-30 15:15:14 UTC,848,2.9,6.25,310.48,25.25,1005.165
2017-06-30 15:15:34 UTC,849,0.6800003,3.299999,312.4,25.3125,1005.172
2017-06-30 15:15:54 UTC,850,2.9,5.25,315.28,25.3125,1005.135
2017-06-30 15:16:14 UTC,851,2.9,5.25,308.88,25.3125,1005.08
2017-06-30 15:16:34 UTC,852,2.9,5.25,312.72,25.3125,1005.04
2017-06-30 15:16:54 UTC,853,1.9,5.25,310.8,25.3125,1005.085
2017-06-30 15:17:14 UTC,854,2.9,5.25,309.52,25.3125,1004.995
2017-06-30 15:17:34 UTC,855,4.34,7.15,232.08,25.25,1005.04
2017-06-30 15:17:55 UTC,856,2.34,5.15,198.64,25.3125,1005.025
2017-06-30 15:18:15 UTC,857,1.9,4.25,292.72,25.3125,1004.923
2017-06-30 15:18:35 UTC,858,2.9,5.25,303.68,25.375,1004.982
2017-06-30 15:18:55 UTC,859,1.9,4.25,296.0,25.375,1004.977
2017-06-30 15:19:15 UTC,860,1.9,5.25,302.4,25.375,1004.977
2017-06-30 15:19:35 UTC,861,2.9,5.25,307.92,25.4375,1005.0
2017-06-30 15:19:55 UTC,862,3.34,6.15,236.16,25.4375,1004.975
2017-06-30 15:20:15 UTC,863,3.12,6.2,292.08,25.4375,1004.992
2017-06-30 15:20:35 UTC,864,0.8999996,3.25,288.56,25.4375,1004.975
2017-06-30 15:20:55 UTC,865,1.9,5.25,304.96,25.5,1005.018
2017-06-30 15:21:15 UTC,866,1.9,5.25,312.08,25.5,1005.04
2017-06-30 15:21:35 UTC,867,1.9,5.25,314.64,25.5,1005.05
2017-06-30 15:21:55 UTC,868,3.12,6.2,241.04,25.5,1005.038
2017-06-30 15:22:15 UTC,869,2.9,6.25,315.28,25.5,1005.08
2017-06-30 15:22:35 UTC,870,1.9,5.25,313.04,25.5,1005.09
2017-06-30 15:22:55 UTC,871,2.9,6.25,311.12,25.5,1005.075
2017-06-30 15:23:15 UTC,872,1.9,5.25,312.08,25.5,1005.09
2017-06-30 15:23:35 UTC,873,2.9,5.25,315.28,25.5,1005.09
2017-06-30 15:23:55 UTC,874,0.6800003,3.299999,314.64,25.5,1005.093
2017-06-30 15:24:15 UTC,875,1.9,5.25,314.0,25.5,1005.118
2017-06-30 15:24:35 UTC,876,2.9,6.25,313.68,25.5,1005.162
2017-06-30 15:24:57 UTC,877,2.9,5.25,311.76,25.5,1005.147
2017-06-30 15:25:17 UTC,878,2.9,5.25,311.12,25.5,1005.225
2017-06-30 15:25:36 UTC,879,1.9,5.25,313.36,25.5,1005.198
2017-06-30 15:25:56 UTC,880,2.9,5.25,311.44,25.5,1005.177
2017-06-30 15:26:16 UTC,881,2.9,5.25,310.48,25.5,1005.155
2017-06-30 15:26:36 UTC,882,1.9,5.25,313.68,25.5,1005.2
2017-06-30 15:26:56 UTC,883,1.9,5.25,313.36,25.5,1005.2
2017-06-30 15:27:16 UTC,884,2.9,5.25,313.04,25.5,1005.198
2017-06-30 15:27:36 UTC,885,1.9,5.25,314.32,25.5,1005.288
2017-06-30 15:27:56 UTC,886,1.9,5.25,307.28,25.4375,1005.25
2017-06-30 15:28:16 UTC,887,1.9,5.25,308.56,25.4375,1005.25
2017-06-30 15:28:36 UTC,888,1.9,5.25,310.48,25.4375,1005.24
2017-06-30 15:28:56 UTC,889,1.9,4.25,311.76,25.375,1005.225
2017-06-30 15:29:16 UTC,890,1.9,4.25,305.92,25.375,1005.245
2017-06-30 15:29:36 UTC,891,1.9,5.25,313.68,25.375,1005.242
2017-06-30 15:29:56 UTC,892,1.9,5.25,314.0,25.3125,1005.268
2017-06-30 15:30:16 UTC,893,1.9,5.25,311.76,25.375,1005.265
2017-06-30 15:30:36 UTC,894,1.9,5.25,316.88,25.3125,1005.203
2017-06-30 15:30:56 UTC,895,2.9,6.25,314.64,25.3125,1005.183
2017-06-30 15:31:16 UTC,896,2.9,6.25,315.6,25.375,1005.185
2017-06-30 15:31:36 UTC,897,2.9,5.25,312.4,25.5,1005.195
2017-06-30 15:31:58 UTC,898,1.9,5.25,312.08,25.4375,1005.17
2017-06-30 15:32:16 UTC,899,1.9,5.25,312.72,25.5,1005.108
2017-06-30 15:32:37 UTC,900,1.9,5.25,316.56,25.4375,1005.137
2017-06-30 15:32:57 UTC,901,2.9,6.25,313.36,25.4375,1005.065
2017-06-30 15:33:17 UTC,902,2.9,5.25,318.16,25.4375,1005.075
2017-06-30 15:33:37 UTC,903,2.9,5.25,315.92,25.4375,1005.04
2017-06-30 15:33:57 UTC,904,2.9,6.25,315.6,25.4375,1005.062
2017-06-30 15:34:17 UTC,905,2.9,6.25,315.6,25.4375,1005.038
2017-06-30 15:34:37 UTC,906,2.9,6.25,314.64,25.4375,1005.047
2017-06-30 15:34:57 UTC,907,2.9,6.25,320.16,25.5,1005.072
2017-06-30 15:35:17 UTC,908,2.9,6.25,317.52,25.5,1005.15
2017-06-30 15:35:37 UTC,909,2.9,6.25,317.52,25.5,1005.13
2017-06-30 15:35:57 UTC,910,2.9,6.25,313.36,25.5,1005.085
2017-06-30 15:36:17 UTC,911,2.9,6.25,315.6,25.5,1005.108
2017-06-30 15:36:37 UTC,912,2.9,6.25,316.24,25.5,1005.157
2017-06-30 15:36:57 UTC,913,2.9,6.25,317.84,25.5625,1005.175
2017-06-30 15:37:17 UTC,914,2.9,5.25,316.24,25.5625,1005.215
2017-06-30 15:37:37 UTC,915,2.9,5.25,312.4,25.5625,1005.2
2017-06-30 15:37:57 UTC,916,2.9,6.25,315.92,25.5625,1005.24
2017-06-30 15:38:17 UTC,917,2.9,5.25,314.64,25.5625,1005.235
2017-06-30 15:38:37 UTC,918,2.9,6.25,318.8,25.5625,1005.237
2017-06-30 15:38:57 UTC,919,0.6800003,3.299999,315.92,25.5625,1005.19
2017-06-30 15:39:17 UTC,920,0.6800003,3.299999,314.64,25.5,1005.14
2017-06-30 15:39:37 UTC,921,2.9,6.25,313.36,25.5,1005.14
2017-06-30 15:39:58 UTC,922,2.9,5.25,317.2,25.5,1005.167
2017-06-30 15:40:18 UTC,923,1.9,5.25,315.6,25.5,1005.162
2017-06-30 15:40:38 UTC,924,2.9,6.25,314.96,25.5625,1005.147
2017-06-30 15:41:00 UTC,925,2.9,6.25,311.12,25.5,1005.137
2017-06-30 15:41:18 UTC,926,2.9,6.25,314.96,25.5,1005.12
2017-06-30 15:41:38 UTC,927,2.9,5.25,310.48,25.5,1005.147
2017-06-30 15:41:58 UTC,928,2.9,5.25,312.72,25.5625,1005.145
2017-06-30 15:42:18 UTC,929,1.9,5.25,318.48,25.5625,1005.175
2017-06-30 15:42:38 UTC,930,2.9,6.25,313.68,25.5625,1005.15
2017-06-30 15:42:58 UTC,931,1.9,5.25,315.92,25.5625,1005.13
2017-06-30 15:43:18 UTC,932,1.9,5.25,312.08,25.5625,1005.208
2017-06-30 15:43:38 UTC,933,2.9,5.25,312.08,25.625,1005.205
2017-06-30 15:43:58 UTC,934,2.9,6.25,313.68,25.625,1005.123
2017-06-30 15:44:18 UTC,935,2.9,5.25,314.32,25.625,1005.145
2017-06-30 15:44:38 UTC,936,2.9,5.25,313.68,25.5625,1005.145
2017-06-30 15:44:58 UTC,937,2.9,5.25,318.16,25.5,1005.108
2017-06-30 15:45:18 UTC,938,2.9,5.25,314.32,25.5,1005.143
2017-06-30 15:45:40 UTC,939,2.9,5.25,312.72,25.5,1005.075
2017-06-30 15:45:58 UTC,940,2.9,5.25,315.6,25.5625,1005.128
2017-06-30 15:46:18 UTC,941,2.9,5.25,317.2,25.5625,1005.135
2017-06-30 15:46:38 UTC,942,1.9,5.25,315.6,25.5,1005.093
2017-06-30 15:46:58 UTC,943,0.6800003,3.299999,312.4,25.5,1005.082
2017-06-30 15:47:19 UTC,944,1.9,5.25,314.96,25.5,1005.057
2017-06-30 15:47:39 UTC,945,1.9,5.25,313.68,25.4375,1005.05
2017-06-30 15:47:59 UTC,946,2.9,5.25,315.6,25.4375,1005.03
2017-06-30 15:48:19 UTC,947,1.9,5.25,311.12,25.4375,1005.042
2017-06-30 15:48:39 UTC,948,2.9,5.25,311.44,25.5,1005.072
2017-06-30 15:48:59 UTC,949,0.6800003,3.299999,312.08,25.5625,1005.065
2017-06-30 15:49:19 UTC,950,1.9,5.25,314.96,25.5625,1005.065
2017-06-30 15:49:39 UTC,951,2.9,5.25,310.8,25.5625,1005.065
2017-06-30 15:49:59 UTC,952,2.9,5.25,309.2,25.5625,1005.115
2017-06-30 15:50:19 UTC,953,1.9,5.25,312.72,25.5625,1005.075
2017-06-30 15:50:39 UTC,954,2.9,6.25,314.32,25.5625,1005.072
2017-06-30 15:50:59 UTC,955,1.9,5.25,304.32,25.5625,1005.072
2017-06-30 15:51:19 UTC,956,1.9,5.25,305.28,25.5625,1005.09
2017-06-30 15:51:39 UTC,957,1.9,4.25,309.84,25.5625,1005.045
2017-06-30 15:51:59 UTC,958,1.9,5.25,309.52,25.5,1005.018
2017-06-30 15:52:19 UTC,959,2.9,5.25,304.32,25.5,1004.985
2017-06-30 15:52:39 UTC,960,1.9,5.25,306.96,25.5,1005.018
2017-06-30 15:52:59 UTC,961,1.9,4.25,302.08,25.5,1005.03
2017-06-30 15:53:19 UTC,962,1.9,4.25,305.36,25.5,1005.04
2017-06-30 15:53:39 UTC,963,1.9,5.25,313.36,25.5,1004.985
2017-06-30 15:53:59 UTC,964,2.9,6.25,306.64,25.5,1005.025
2017-06-30 15:54:19 UTC,965,1.9,5.25,308.88,25.5625,1005.005
2017-06-30 15:54:39 UTC,966,2.9,5.25,306.64,25.5,1004.94
2017-06-30 15:55:00 UTC,967,1.9,5.25,314.0,25.5,1004.945
2017-06-30 15:55:20 UTC,968,2.9,5.25,314.32,25.5,1004.953
2017-06-30 15:55:40 UTC,969,1.9,5.25,310.8,25.5,1004.89
2017-06-30 15:56:00 UTC,970,2.12,5.2,241.44,25.5,1004.915
2017-06-30 15:56:20 UTC,971,1.9,4.25,309.2,25.4375,1004.897
2017-06-30 15:56:40 UTC,972,2.9,5.25,312.4,25.5,1004.902
2017-06-30 15:57:00 UTC,973,1.9,5.25,309.52,25.5,1004.923
2017-06-30 15:57:20 UTC,974,2.9,5.25,313.68,25.4375,1004.89
2017-06-30 15:57:40 UTC,975,2.9,5.25,310.8,25.4375,1004.857
2017-06-30 15:58:00 UTC,976,2.9,6.25,311.12,25.375,1004.845
2017-06-30 15:58:20 UTC,977,2.9,5.25,312.4,25.4375,1004.843
2017-06-30 15:58:40 UTC,978,2.9,5.25,311.44,25.4375,1004.905
2017-06-30 15:59:00 UTC,979,1.9,5.25,312.72,25.4375,1004.873
2017-06-30 15:59:20 UTC,980,2.9,6.25,314.0,25.375,1004.83
2017-06-30 15:59:40 UTC,981,2.9,6.25,315.6,25.3125,1004.797
2017-06-30 16:00:00 UTC,982,2.9,6.25,311.76,25.3125,1004.817
2017-06-30 16:00:20 UTC,983,2.9,6.25,314.32,25.375,1004.81
2017-06-30 16:00:40 UTC,984,2.9,6.25,312.08,25.4375,1004.855
2017-06-30 16:01:00 UTC,985,2.9,6.25,310.16,25.4375,1004.8
2017-06-30 16:01:20 UTC,986,1.9,5.25,308.88,25.4375,1004.812
2017-06-30 16:01:40 UTC,987,2.9,6.25,312.72,25.5,1004.827
2017-06-30 16:02:02 UTC,988,2.9,6.25,313.36,25.5625,1004.807
2017-06-30 16:02:21 UTC,989,2.9,5.25,314.32,25.625,1004.89
2017-06-30 16:02:41 UTC,990,1.9,5.25,306.32,25.625,1004.853
2017-06-30 16:03:01 UTC,991,2.9,6.25,314.64,25.6875,1004.853
2017-06-30 16:03:21 UTC,992,2.9,5.25,312.4,25.625,1004.855
2017-06-30 16:03:42 UTC,993,1.9,5.25,312.4,25.625,1004.82
2017-06-30 16:04:01 UTC,994,1.9,5.25,311.44,25.625,1004.857
2017-06-30 16:04:21 UTC,995,2.9,6.25,312.72,25.625,1004.847
2017-06-30 16:04:41 UTC,996,1.9,5.25,311.76,25.5625,1004.783
2017-06-30 16:05:01 UTC,997,1.9,5.25,310.48,25.625,1004.86
2017-06-30 16:05:21 UTC,998,1.9,4.25,310.16,25.625,1004.82
2017-06-30 16:05:41 UTC,999,2.9,5.25,307.6,25.5625,1004.815
2017-06-30 16:06:01 UTC,1000,2.9,6.25,310.8,25.625,1004.83
2017-06-30 16:06:21 UTC,1001,2.9,5.25,309.52,25.625,1004.755
2017-06-30 16:06:41 UTC,1002,2.9,6.25,314.96,25.625,1004.81
2017-06-30 16:07:01 UTC,1003,2.9,6.25,311.44,25.6875,1004.847
2017-06-30 16:07:21 UTC,1004,2.9,5.25,308.24,25.75,1004.838
2017-06-30 16:07:41 UTC,1005,2.9,6.25,314.0,25.75,1004.827
2017-06-30 16:08:01 UTC,1006,1.9,5.25,303.68,25.6875,1004.78
2017-06-30 16:08:21 UTC,1007,2.9,6.25,314.32,25.75,1004.855
2017-06-30 16:08:41 UTC,1008,1.68,4.299999,319.44,25.6875,1004.795
2017-06-30 16:09:01 UTC,1009,1.68,4.299999,327.84,25.6875,1004.745
2017-06-30 16:09:21 UTC,1010,0.6800003,3.299999,317.84,25.6875,1004.797
2017-06-30 16:09:42 UTC,1011,2.9,6.25,320.4,25.6875,1004.812
2017-06-30 16:10:03 UTC,1012,2.9,6.25,314.64,25.625,1004.838
2017-06-30 16:10:22 UTC,1013,2.9,6.25,322.64,25.6875,1004.803
2017-06-30 16:10:42 UTC,1014,3.9,7.25,323.36,25.625,1004.835
2017-06-30 16:11:02 UTC,1015,3.9,7.25,317.84,25.625,1004.775
2017-06-30 16:11:22 UTC,1016,1.68,4.299999,324.64,25.6875,1004.833
2017-06-30 16:11:42 UTC,1017,1.68,4.299999,322.4,25.6875,1004.887
2017-06-30 16:12:02 UTC,1018,1.68,4.299999,322.0,25.6875,1004.83
2017-06-30 16:12:22 UTC,1019,2.9,6.25,320.08,25.6875,1004.835
2017-06-30 16:12:42 UTC,1020,1.68,4.299999,321.04,25.6875,1004.817
2017-06-30 16:13:04 UTC,1021,2.9,6.25,316.88,25.6875,1004.835
2017-06-30 16:13:22 UTC,1022,2.9,6.25,322.32,25.75,1004.82
2017-06-30 16:13:42 UTC,1023,1.9,5.25,315.6,25.6875,1004.803
2017-06-30 16:14:02 UTC,1024,1.9,4.25,291.84,25.625,1004.795
